name,experience_years,technical_score,label
Nichole Cline,4.6,73,0
Albert Goodman,7.2,98,0
Marco Riley,5.2,20,0
Joseph Thompson,9.6,59,0
Kevin Mason,7.5,30,0
Daniel Lopez,1.3,1,1
Barry Perez,2.8,87,0
Sherri Guzman,9.5,10,0
Thomas Bush,10.0,98,0
Dan Powers,5.4,43,0
Wesley Hanson,5.7,4,0
Katie Lopez MD,6.2,46,0
Ronald Wyatt,2.7,32,0
Shaun Wolf,7.8,98,0
Desiree Davis,6.1,15,0
Jennifer Alexander,3.1,84,0
Donna Weber,3.2,33,0
Anna Williams,8.5,56,0
Alexandra Hunter,4.6,56,0
Alice Fitzgerald,0.1,4,1
Sandra Orr,9.7,61,0
Kathryn Spencer,6.4,71,0
Jessica Hudson,2.2,7,0
Carol Park,5.8,10,0
Dean Morgan,2.8,78,0
Richard Smith Jr.,5.5,8,0
Joel Vance,4.4,33,0
Andrew Hernandez,7.7,35,0
Amanda Davis,2.6,63,0
Steven Cook,1.3,80,0
John Walker,1.7,79,0
Mr. Timothy Pennington,6.6,29,0
Glenn Wu,1.1,4,1
Janet Thomas,1.8,64,0
Amber Hernandez,8.6,74,0
Andrew Boyer,3.2,70,0
Austin Taylor,7.2,7,0
Patrick Rojas,9.5,33,0
Donna Taylor,9.8,2,0
Kevin Duke,6.8,45,0
Ruben Browning,5.4,5,0
Dale James,6.0,44,0
Robert Woodard,1.1,64,0
Alexander Lowe,4.4,65,0
Joe Lewis,0.8,26,1
Benjamin Jordan,3.3,47,0
Raymond Meyer,8.3,87,0
Melissa Jones,4.2,82,0
Kevin Lutz,4.3,36,0
Tanner Yoder,1.4,41,1
Dennis Villarreal,6.1,46,0
Jared Jenkins,3.3,52,0
Jeremy Leonard,9.0,47,0
Kevin Smith,4.7,37,0
Susan Davis,6.2,20,0
Christopher Gonzales,3.7,37,0
Brian Brooks,9.3,75,0
Edward Obrien,0.3,77,0
Mark Welch,2.1,40,0
Mark Brown,5.1,99,0
Charles Curtis,7.4,100,0
Barbara Day,5.8,44,0
Darryl Green,9.4,48,0
Kimberly Adams,8.3,4,0
Sara Campbell,6.6,19,0
Dawn Norton,3.8,83,0
Darius Brown,0.8,9,1
Patrick Herman,9.6,28,0
Timothy Mills,5.7,73,0
Christopher Singleton,6.3,93,0
Lisa Brown,4.2,93,0
Dennis Riley,1.2,67,0
Joseph Carney,8.0,77,0
Elizabeth Fleming,4.7,67,0
Kelly Hughes,5.2,40,0
Robert Smith,2.7,73,0
Micheal Chapman,2.9,31,0
Jason Blackburn,3.3,98,0
Zachary Chase,9.8,29,0
Dennis Sawyer,4.6,95,0
Scott Aguilar,9.7,88,0
David Bradford,2.4,93,0
Cassandra Guzman,9.6,52,0
Brittany Oliver,3.6,45,0
Darryl Jones,5.6,9,0
Pamela Robertson,9.1,83,0
Austin Mcgee,4.8,29,0
Steven Campbell,4.5,53,0
Allen Tapia,2.3,16,0
Todd Morton,9.3,31,0
Amanda Stokes,7.8,52,0
Karen Donaldson,6.7,85,0
Desiree Garcia,1.4,33,1
Michael Hays,8.0,43,0
Nancy Griffin,3.1,10,0
Patrick Nichols,4.1,64,0
Willie Lopez,9.8,73,0
Meagan Johnson,4.9,98,0
Vanessa Ross DDS,2.0,23,0
James Evans,8.8,1,0
Manuel Gillespie,1.7,53,1
James Wilkerson,2.6,70,0
Angela Phelps,7.1,60,0
Shawn Brady,7.4,16,0
Laura Lee,8.7,55,0
Jessica Bailey,0.2,21,1
Jasmine Smith,9.9,16,0
Christine Perez,5.1,67,0
Sarah Cruz,9.2,54,0
William Freeman,3.5,51,0
Gregory Moss,7.0,30,0
Dana Fox,7.1,15,0
Leah Riley,3.4,43,0
Jessica Short,5.9,78,0
Christopher Brown,1.1,92,0
Gregory Middleton,0.5,94,0
Richard Young,9.2,57,0
Yolanda Maldonado,9.1,80,0
Christopher Silva,4.5,55,0
Chelsea Nichols,2.9,61,0
Richard Wall Jr.,7.0,93,0
Erin Stephens,1.8,98,0
Henry Brown,5.9,65,0
Jose Vargas,0.8,0,1
Thomas Grant,5.9,47,0
Jennifer Johnson,6.7,58,0
Lisa Gordon,3.8,56,0
Kristy Lopez,1.8,92,0
Chelsea Griffith,5.9,98,0
Kathleen Ibarra,1.0,38,1
John Clark,4.9,6,0
Thomas Knight,5.6,67,0
Peter Rios,5.8,54,0
Peter Lee,2.9,49,0
Autumn Wright,3.2,22,0
Jeremy Young,9.5,5,0
Kenneth Hall,8.1,94,0
Robert Yang,8.8,93,0
Patricia Monroe,2.1,66,0
Rachel Frey,2.8,78,0
Kevin Castillo,3.1,44,0
Holly Anderson,2.8,15,0
Brittany Brown,2.9,62,0
Matthew Greene,4.4,21,0
Victoria Sandoval,2.9,33,0
Elizabeth Wilson,9.9,96,0
Robin Nichols,1.1,29,1
Laura Smith,6.7,18,0
John Herrera,1.0,70,0
Adam Oconnor,8.4,96,0
Nicole Olson,1.7,76,0
Brandon Black,9.0,69,0
Jessica Banks,5.4,24,0
Mackenzie Johnson,0.1,3,1
Jacob Smith,3.7,36,0
Brian Williams,9.4,73,0
Brenda Hall,4.3,56,0
Susan Duncan,5.2,58,0
Donna Smith,2.9,14,0
Steven Thomas,7.2,15,0
Daniel Ball,4.4,55,0
Jeremy Wilson,4.9,11,0
Carlos Davis,8.6,35,0
Alejandro Morgan,7.3,14,0
Grace Robinson,9.7,10,0
Jennifer Huynh,7.4,28,0
Jackie Green,7.3,41,0
Kathryn Owen,1.6,42,1
Jennifer Estrada DVM,2.8,80,0
Jennifer Watson,7.4,86,0
Mr. Ronald Stout,7.8,90,0
Paula Peck,6.9,4,0
Vicki Adams,4.3,90,0
Peggy Randolph,7.9,40,0
Sara Austin,1.9,71,0
Patricia Thompson,6.6,80,0
Joshua Taylor,0.4,81,0
Christy Cook,6.3,31,0
Ashley Villanueva,1.4,48,1
Jacob Nelson,8.7,28,0
Tina Hicks,6.7,33,0
Rachel Barker,4.7,62,0
Jason Howard,8.1,93,0
Miguel Howard,5.0,16,0
Alexis Bryant,2.0,11,0
Brenda Miller,9.5,92,0
Robyn Miranda,7.5,0,0
Stephen Howell,4.3,62,0
Lawrence Thomas,5.6,26,0
Timothy Clark,7.1,4,0
Aaron Griffin,4.2,33,0
Frank Tran,6.1,80,0
Benjamin Bennett,5.8,81,0
Mindy Cox,3.5,67,0
Cody Mendoza,6.6,23,0
Mr. Steven Hampton,8.8,29,0
Derek Smith,8.8,85,0
Benjamin Clark,4.9,80,0
Autumn Johnson,3.9,45,0
Meredith Bauer,5.4,37,0
Mr. Zachary Miller,1.0,14,1
Angel Neal,9.6,96,0
Susan Escobar,7.6,53,0
Angel Hamilton,9.7,41,0
Eddie Kelly,2.5,54,0
Robert Sanchez,1.2,59,1
Kara Sanders,9.6,84,0
Charles Williams,1.1,89,0
Stacie Mosley,4.0,16,0
John Phillips,7.7,61,0
Teresa Wolf,8.4,62,0
Karen Sawyer,6.0,87,0
Kristi Morris,2.3,37,0
Timothy Savage,2.7,27,0
Christopher Schultz,8.9,100,0
Christian Preston,4.1,71,0
Karen Haney,7.7,33,0
Nicole Watson,6.7,52,0
Amanda Burgess,3.9,56,0
Russell Brewer,4.3,33,0
Dana Johnson,9.1,34,0
Carol Moore,4.9,28,0
Kristi Mendoza,3.4,5,0
Vanessa Townsend,3.1,52,0
Ann Alexander,2.2,21,0
Timothy Hall,5.4,99,0
Victoria King,6.3,78,0
Samantha Campbell,6.1,16,0
Tommy Huber,6.0,2,0
Kelly Smith,9.5,2,0
Jenna Farley,8.0,11,0
Shannon Nelson,7.8,42,0
Tony Young,9.1,98,0
Tracy Hunt,7.7,8,0
Kerry Marshall,6.5,66,0
Steve Tanner,2.1,68,0
Alexander Chambers,2.0,20,0
James Rodriguez,8.4,50,0
Robyn Howard,8.6,29,0
Jennifer Campos,2.9,20,0
Carl Moon,9.1,42,0
Frederick Wall,4.1,70,0
Amber Frederick,7.3,1,0
David Bell,0.4,2,1
Gregory Cantu,7.6,67,0
Julie Aguilar,1.0,50,1
James Poole,7.9,5,0
Henry Mitchell,1.6,38,1
Megan Johnson,0.2,80,0
Matthew Carter,7.7,31,0
Michael Garcia,0.3,95,0
Anne Molina,1.2,100,0
Derrick Carr,3.8,51,0
Kimberly Parker,1.3,94,0
Jenna Mueller,8.8,10,0
Thomas Martinez,0.8,64,0
Tommy Brown,7.2,97,0
Joshua Cunningham,7.3,2,0
Julie Mccormick,0.1,69,0
Jessica Hoffman,6.0,19,0
David Mason,1.0,75,0
Steven Garcia,7.9,24,0
Daniel Mullen,8.3,39,0
William Watson,7.8,54,0
Mariah Nunez,5.1,2,0
Lawrence Green,3.0,58,0
Richard Gutierrez,2.0,33,0
Ms. Jessica York,9.7,73,0
Melissa Mitchell,4.7,37,0
Alex Hill,4.3,28,0
Donald Reyes,9.7,71,0
Joshua Jones,2.8,36,0
Gary Foster,9.1,68,0
Hannah Rodriguez,5.1,48,0
Mark Palmer,0.2,63,0
Angela Ferguson,7.3,47,0
Christina Wilkins,7.6,91,0
Rebecca Anderson,1.1,28,1
Tiffany Ali,5.8,3,0
Walter Berry,4.0,29,0
Heather Hart,4.5,61,0
Dalton Esparza,5.6,82,0
Michelle Miller,3.1,18,0
Steven Bennett,8.1,10,0
Nicole Andrews,1.0,21,1
Ronald Johnson,2.1,62,0
Daniel Bush,5.9,10,0
Rebekah Bradley,1.4,78,0
Jennifer Ramos,8.4,66,0
Ian Martinez,7.2,72,0
Paul Clark,7.6,7,0
Kayla Delgado,7.7,32,0
Thomas May,4.1,94,0
John Carney,3.4,19,0
Hannah Johnson,0.4,88,0
Kathleen Gomez,5.7,52,0
Caitlin Santos,8.7,34,0
Susan Phillips,6.9,96,0
Sarah Hall,5.6,62,0
Emma Flowers,5.5,40,0
Clifford Cole,9.6,30,0
Jason Barnes,3.2,90,0
Mark Phillips,4.8,71,0
Jacob Lewis,8.6,93,0
David Estrada,0.8,13,1
Tracy Torres,4.3,9,0
Donald Rodriguez,3.8,96,0
Carolyn Turner,0.1,66,0
Heather Peck,7.5,21,0
Sarah Smith,2.0,14,0
Eric Barrett,0.4,54,1
Dr. Brooke Sullivan,5.0,80,0
Brian Smith,8.0,62,0
Diane Robinson,1.4,70,0
Lance Perez,4.2,1,0
Steven Robinson,3.0,55,0
Diana Merritt,10.0,92,0
Melinda Dickson,9.2,86,0
Jamie Price,2.7,41,0
Lance Moore,6.2,47,0
Katherine Haney,5.6,21,0
Tiffany Baker,1.4,66,0
Gabriel Wood,6.9,78,0
Jason Atkins,9.5,47,0
David Reese,5.2,32,0
Maria Watson,4.7,26,0
Courtney Zuniga,9.4,95,0
Melissa Weber,7.2,17,0
Zachary Smith,1.6,91,0
Heather Bailey,8.3,1,0
Alexander Crosby,3.2,22,0
Carl Roberts,1.5,8,1
Eric Mora,9.9,0,0
Gabriela Sanchez,3.1,24,0
Barbara Reid,2.0,12,0
David Moore,5.4,42,0
Allison Kelly,0.9,79,0
Johnny Mack,4.7,20,0
Katrina Coleman,0.7,81,0
Melissa Mahoney,5.6,28,0
Carolyn Ward,3.4,1,0
Michael Taylor,9.3,35,0
Tara Owens,2.8,54,0
Douglas Mendez,5.8,39,0
Tracy Robbins,3.7,98,0
Patrick Johnson,4.0,32,0
Austin Valenzuela,5.6,82,0
Peggy Lopez,6.6,9,0
Donald Smith,5.9,13,0
Ethan Callahan,7.3,35,0
Kendra Edwards,1.8,72,0
Brian Lowe,1.0,66,0
Kyle Carter,5.9,98,0
Catherine Holloway,3.8,73,0
Tony Richard,7.7,75,0
Kari Gilbert,6.0,94,0
Melissa Lewis,8.7,85,0
Loretta Holt,9.1,26,0
Casey Soto,1.7,100,0
Julia Schmidt,2.3,27,0
Deborah Bray,0.9,78,0
Taylor Taylor,1.5,21,1
Leslie Potts,4.8,0,0
Gary Kidd,3.2,6,0
Paige Rodriguez,1.4,56,1
Mike Allen,4.3,60,0
Kristen Benson,3.3,64,0
Jill Johnson,7.6,30,0
Sandra Stewart,5.6,48,0
Nicole Sims,7.7,90,0
Kimberly Cameron DVM,4.7,39,0
Shaun Perez,8.4,40,0
Erin Mathis,5.3,77,0
Michael Baird,8.4,21,0
Stephen Lester,9.5,35,0
Kelly Gallagher,7.1,55,0
Reginald Sims,5.6,62,0
Monica Levine,7.0,32,0
Tina Lee,6.9,71,0
Joseph Wilson,9.0,83,0
Ethan Collins,3.5,3,0
Christina Yang,8.7,59,0
James Fisher,7.7,44,0
Jill Turner,7.3,27,0
Renee Smith,6.2,24,0
Rebecca Kelley,3.8,22,0
Amanda Harris,9.3,1,0
Anthony Olson,2.0,46,0
Crystal Wheeler,5.3,0,0
Amber Reynolds,5.9,42,0
Joseph Butler,0.9,47,1
Albert Palmer,9.2,64,0
Carla Hernandez,9.2,77,0
Andrea Tanner,2.7,82,0
Samantha Parrish,2.7,61,0
Christopher Hernandez,4.0,89,0
Kelly Waters,7.0,35,0
Charles Chavez,6.3,73,0
Barbara Fernandez,8.2,91,0
Carrie Holloway,9.3,77,0
Matthew Smith,6.3,62,0
Eugene Gomez,1.7,95,0
Michael Fritz,8.7,96,0
Tara Chen,5.5,13,0
Wendy Brown,0.4,3,1
Mark Williams,6.1,91,0
Felicia Cortez,1.5,94,0
Rachael Campbell,1.8,16,1
Matthew Medina,0.8,15,1
Jacob Gutierrez,0.6,81,0
Susan Castro,7.1,40,0
Brandon Ross,1.0,69,0
Laura Cruz,2.8,24,0
Angela Reynolds,6.6,94,0
Ross Bailey,0.2,86,0
Tracy Duran,8.5,40,0
Melissa Lewis DDS,9.0,21,0
Brittany Brady,9.1,75,0
Alicia Liu,7.2,46,0
Kelly Smith,5.2,85,0
Melanie Martinez,4.0,85,0
Megan Bennett,6.7,8,0
Rachel York,1.9,97,0
Ashley Sellers,5.0,93,0
Crystal Stewart,2.7,22,0
Mary Romero,4.4,35,0
Joseph Meyers,6.1,88,0
Todd Anthony,5.1,22,0
Kevin Garcia,6.4,0,0
Jocelyn Anderson,3.1,71,0
Kyle Simmons,3.5,43,0
Emily Williams,4.7,89,0
Denise Ali,0.9,59,1
Thomas Delgado,0.9,11,1
Brittany Thomas,1.8,11,1
Laura Patton MD,1.9,75,0
Kenneth Johnson,6.3,2,0
Sophia Bennett,7.7,100,0
Shannon Gordon,0.1,81,0
John Kim,3.7,10,0
Sarah Joseph,8.8,31,0
Sharon Montoya,3.1,87,0
Tammy Bullock,6.4,24,0
Dr. Kenneth Ray,7.5,94,0
Brittany Martin,1.3,6,1
Joshua Jackson,3.8,36,0
Bryan Lee,1.8,17,1
Allison Ward,5.7,52,0
Evelyn Myers,2.3,24,0
Heather Myers,2.7,25,0
Scott Williams,1.8,37,1
Mark Wiggins,2.6,56,0
Michael Waller,2.6,62,0
Veronica Cole,3.6,46,0
Yvette King,3.5,82,0
Michelle Williams,5.2,80,0
Natasha Kelley,6.9,21,0
Deborah Christian,0.4,74,0
Kathleen Salazar,3.9,68,0
Mr. Henry Miller,5.7,89,0
Ryan Chavez,4.3,82,0
Mark Powers,8.1,36,0
Gregory Harvey,2.1,89,0
Ashley Castro,9.7,70,0
Amy Butler,8.3,34,0
Tammy Black,0.9,98,0
Troy Patel,2.1,27,0
Robert Poole,4.7,4,0
Anthony Zavala,9.2,66,0
Matthew Benton,6.6,23,0
Brooke Weeks,4.8,59,0
Kayla Roberts,5.9,47,0
Stephanie Smith,5.6,84,0
Willie Romero,5.9,4,0
Kimberly Compton,3.2,13,0
Sergio Anderson MD,6.3,1,0
Frank Willis,1.6,60,0
Kaitlin Patton,3.3,82,0
Gina Baird,9.0,23,0
Roy Lee,9.1,39,0
Marcus Rodriguez,1.6,69,0
Chelsea Dorsey,1.9,2,1
Michael Davis,4.4,78,0
Heather Ellis,4.6,73,0
Shawn Brown,6.9,93,0
Jason Clark,4.0,31,0
Jeff Rivas,2.5,47,0
Jacqueline Bush,6.0,61,0
Julie Rowe,6.8,38,0
Evan Aguirre,0.4,29,1
Joseph Jordan,7.6,64,0
Michael Miller,1.1,54,1
Patrick Chavez,7.7,73,0
Christine Weiss,4.0,3,0
Dana Nelson,1.6,21,1
Lauren Owens,9.2,76,0
Kevin Gibson,9.7,67,0
Heidi Callahan,2.0,72,0
Kim Barrera DDS,7.5,16,0
Tracy Peterson,6.6,100,0
Julie Gomez,9.6,11,0
Nicholas Mcdonald,3.1,98,0
Steve Miller,1.4,44,1
Elizabeth Lewis,4.6,21,0
Alexandra Beasley,4.6,84,0
Teresa Wise,1.5,22,1
Bruce Richards,3.0,10,0
Paul Stephens,1.8,26,1
James Anderson,4.4,92,0
Allison Chung,2.4,87,0
Ricardo Gonzalez,5.6,99,0
Jade Church,3.7,61,0
Gabrielle Love,1.6,12,1
Adriana Fuentes,4.7,87,0
Dr. Eric Roberts Jr.,3.9,27,0
Sarah Castaneda,9.1,85,0
Beverly Bryant,3.8,59,0
Courtney Ray,7.1,97,0
Kathleen Parker,9.2,49,0
Terri Kelly,1.3,97,0
Heather Goodwin,9.4,51,0
Samuel Poole,7.7,36,0
Elizabeth Smith,8.2,93,0
Reginald Reynolds,8.7,76,0
James Ramirez,3.9,9,0
Tiffany Orozco,3.5,85,0
Joshua Burns,7.4,75,0
Donald Singh,0.3,77,0
James Griffin,1.8,30,1
Robert Lewis,3.7,43,0
James Barr,5.0,0,0
Richard Frost,6.1,96,0
Mary Carter,4.0,9,0
Samantha Massey,6.5,17,0
Robin Hensley,5.0,5,0
Kevin Rogers,2.1,55,0
Judy Morales,0.9,49,1
Daniel Harmon,6.5,54,0
Ashley Brown,1.5,39,1
Heather Clark,3.9,61,0
Linda Gonzales,0.3,53,1
Melissa Mcbride,1.8,50,1
Terri Harding,6.8,13,0
Julie Ortega,4.6,10,0
James Farrell,3.5,93,0
Mary Leon,1.0,51,1
Christopher Harrington,8.0,1,0
William Rodriguez,1.6,16,1
Jacob Farmer,5.7,49,0
Chelsea Powell,6.9,1,0
Stephen Robinson,4.9,85,0
Isaac Henry,4.0,98,0
Mitchell Reilly,0.5,54,1
Madeline Rodriguez,2.6,81,0
Theresa Stanley,1.2,57,1
Donald Jones,5.0,99,0
Joseph Gray,4.7,42,0
Robert Carr,8.4,46,0
Daniel Smith,1.1,22,1
Kimberly Jones,9.8,68,0
Mariah Thompson,7.6,86,0
Taylor Smith,0.8,0,1
Laura Lewis,3.4,90,0
Mrs. Casey Lopez,5.9,25,0
Alec Holland,5.1,78,0
Eric Martin,7.3,58,0
Ariel Mccarthy,4.3,59,0
Jasmine Diaz,2.8,15,0
Elizabeth Rhodes,8.7,58,0
Kathryn Smith,3.7,76,0
Michael Matthews,6.9,32,0
Lisa Buckley,4.3,86,0
Sarah Cuevas,3.0,3,0
Brenda Ross,5.4,22,0
Sonya Meyers,2.9,53,0
Julie Gordon,0.2,41,1
Jennifer Perez,3.0,4,0
Timothy Sosa,6.0,45,0
Jacob Wilson,7.3,68,0
Brittany Cunningham,7.4,31,0
Dorothy Rodriguez,1.8,68,0
Joshua Washington,0.9,93,0
Brian Wallace,1.4,63,0
John Carroll,4.3,35,0
Christine Davis,3.5,58,0
Chelsey Tran,6.9,31,0
Alexander Peterson,9.2,93,0
Kelly Peterson,8.2,72,0
Adam Fisher,4.6,9,0
Matthew Cook,3.3,4,0
Jennifer Walton,1.5,92,0
Robin Hawkins,6.4,12,0
Beth Mcdonald,3.8,92,0
Laura Wright,0.8,81,0
Lori Watts,7.5,54,0
Monica Peters,4.0,23,0
Mr. Jonathan Dixon MD,9.5,32,0
Jeffrey Reed,7.2,95,0
Patricia Green,8.8,55,0
Shawn Edwards,9.7,24,0
Tammy Smith,5.7,38,0
Thomas Shelton,6.2,69,0
Carl Williams,8.5,31,0
Kristin Rodgers,6.9,6,0
Paul Kelly,3.7,60,0
James Nelson,2.2,55,0
Angela Reese,2.7,88,0
Nicole Savage,7.8,35,0
April Jones,5.0,5,0
James Dawson DVM,6.0,23,0
Christopher Grimes,6.8,34,0
Alexander Blankenship,0.1,26,1
Jacqueline Jensen,0.2,53,1
Dawn Spencer,6.6,35,0
James Cook,2.7,76,0
Phillip Santos,7.9,81,0
Daniel Callahan,3.2,28,0
Richard Smith,2.2,90,0
Mr. James Andrews,3.2,8,0
Sharon Gardner,6.1,93,0
Jennifer Zamora,7.1,58,0
Hunter Lam,5.9,81,0
Dawn Brady,6.0,69,0
Jared Gutierrez,3.9,71,0
Nicole Jones,0.1,43,1
Amanda Williams,3.2,56,0
Lori Poole,1.5,95,0
Sarah York,5.0,68,0
Joshua Medina,7.0,86,0
Austin Holmes,3.9,51,0
Jessica Pitts,0.3,73,0
Traci Mcmahon,9.7,80,0
David Wallace,4.9,44,0
James Washington,0.8,95,0
Robert Garcia,9.8,47,0
Laurie Christensen,3.0,96,0
David Edwards,3.2,86,0
Emily Jacobs,4.7,19,0
Michael Cobb,6.2,21,0
Laura Medina,6.2,72,0
Justin Thompson,4.3,97,0
Jenna Miller,0.2,36,1
Karen Jones,5.6,62,0
Jeffrey Benitez,9.9,48,0
Nicholas Knight,9.2,16,0
Miguel Hunter,3.8,15,0
Sarah Johnson,1.0,27,1
Virginia Matthews,2.1,14,0
Kelly Allen,5.7,22,0
Elizabeth Jones,8.6,98,0
Chelsey Hamilton,7.8,94,0
Krista Jackson,9.8,70,0
Tracy Levy,4.1,96,0
Mark Byrd,2.2,76,0
Charles Day,2.8,98,0
Andrea Holloway,3.6,13,0
Xavier Brown,6.6,87,0
Roberto Garrett,9.6,97,0
Nicole Bridges,6.4,64,0
Kathryn Jackson,5.4,50,0
David Johnston,2.3,51,0
Theresa Glover,4.9,59,0
Sarah Sosa,2.9,57,0
Andrew Evans,1.6,22,1
Michael Jones,4.0,0,0
Nicole Lawson,5.3,42,0
Russell Pacheco,7.6,83,0
Christopher Cole,1.7,12,1
Robert Liu,3.8,83,0
Courtney Hammond,4.2,53,0
Judy Watson,4.1,81,0
Hannah Robinson,0.3,28,1
Paula Wiggins,1.4,79,0
Shannon Moody,5.0,10,0
Carly Richardson,6.0,93,0
Raymond Webb,4.1,2,0
Melissa Mayer,3.3,31,0
Heather Walker,1.7,80,0
Edward Murphy,4.7,11,0
Alexandra Williams,9.5,2,0
Katie Ferguson PhD,7.4,83,0
Eric Taylor,3.9,65,0
Kevin Rivera,8.6,20,0
Sandra Bowman,4.6,92,0
Christopher Davenport,8.7,22,0
James Oliver,4.7,91,0
Valerie Fowler,9.2,41,0
Taylor Ross,1.3,8,1
Stacey Brooks,8.9,26,0
Christopher Burnett,5.8,58,0
Kelsey Smith,2.5,77,0
Andre Diaz,4.4,30,0
Debra Morales,8.0,59,0
Pamela Hansen,5.0,14,0
Vincent Shepherd,8.0,42,0
Eric Johnson,8.7,20,0
Jessica Olson,2.4,92,0
Shannon Shea,9.6,0,0
Diane Smith,7.5,87,0
Charles Johnston,6.8,66,0
Joshua Duke,10.0,49,0
Micheal Clark,0.7,53,1
Erik Smith,9.6,91,0
Sarah Williams,5.4,91,0
Barry Castaneda,7.8,82,0
Daniel Porter,9.9,91,0
Oscar Powell,0.2,61,0
Jill Bishop,8.3,7,0
Darlene Johns,2.9,50,0
Aaron Barnett,8.3,92,0
Dr. Crystal Davis,7.7,46,0
Stephanie Boyd,4.0,65,0
Natalie Burgess,6.3,56,0
April Mcmillan,4.3,15,0
Jacob Hardin,1.0,33,1
Katherine Martinez,7.6,74,0
Curtis Garcia,7.5,14,0
William Kim,7.2,46,0
Stephanie Clark,4.1,43,0
Danny Fernandez,1.4,31,1
Anthony Diaz,8.0,26,0
Matthew Jacobs,2.6,42,0
Dawn Tran,6.4,9,0
Whitney Ellison,4.6,90,0
Maria Wilson,4.9,31,0
Sandra Tran,7.6,43,0
Helen Buck,3.0,56,0
Christine Rodriguez,3.3,57,0
Julie Robinson,7.0,72,0
Chad Simmons,2.8,4,0
John Hale,7.6,18,0
Lisa Case,5.2,3,0
Marcus David,2.2,47,0
Jessica Wilson,5.6,91,0
Christopher West,2.9,91,0
Steven Gonzalez,1.6,81,0
Robert Jensen,3.0,91,0
Donald Alexander,4.4,37,0
Jonathan Martinez,1.5,88,0
Lisa Andersen,1.3,77,0
Amanda Odonnell,2.9,49,0
Sarah Rodriguez,2.6,29,0
Angela Mcfarland,0.3,27,1
Samantha White DDS,5.8,18,0
Scott Beasley,5.8,33,0
Nichole Goodman,3.6,65,0
Stephanie Schmidt,7.5,66,0
Thomas Dunlap,4.1,79,0
Randy Martin,9.0,44,0
Joseph Johnson,6.4,75,0
Taylor Meyer,8.5,40,0
Mrs. Ashley Curry,5.2,48,0
Justin Cameron,8.7,62,0
Cindy Olson,6.5,67,0
Thomas Mills,4.8,61,0
David Fowler Jr.,9.0,1,0
Michael Wolf,6.7,8,0
Victor Cobb,3.4,39,0
Tyler Erickson,2.1,19,0
Victoria Williams,2.8,99,0
Haley Mcdonald,7.3,15,0
David Hall,6.5,45,0
Debbie White,5.0,72,0
Nicholas Pitts,9.1,1,0
Mary Cooper,8.4,100,0
Robert Willis,7.9,29,0
Corey Hoffman,7.4,46,0
Jason Small,6.6,51,0
Matthew Singh,6.3,42,0
Tiffany Carter,5.1,34,0
Joseph Flores,5.5,68,0
Autumn James,8.5,68,0
Jacqueline Schultz,8.7,7,0
Daniel Smith,4.5,66,0
Holly Bishop,2.5,32,0
Steven York,8.0,23,0
Dakota Stevens,6.9,83,0
Erica Smith,8.6,29,0
Curtis Fernandez,6.9,58,0
Ryan Wheeler,1.8,77,0
John Campbell,2.7,35,0
Ian Moore,0.9,24,1
Julie Butler,7.3,8,0
Kathleen Schwartz,9.1,16,0
Joy Alexander,5.2,7,0
Allison Conrad,2.1,31,0
Rebecca Alvarado,5.9,74,0
Rhonda Gutierrez,4.8,12,0
Megan Colon,5.4,100,0
Michael Osborn,0.5,81,0
Bethany Stewart,0.7,61,0
Casey Henderson,1.2,10,1
Dennis Lowery,4.8,12,0
Amanda Gonzales,5.4,27,0
Douglas Smith,6.0,38,0
Kimberly Smith,5.7,74,0
Andre Murphy,4.3,14,0
Gregory Vaughn,7.2,56,0
Michael Barnett,7.8,24,0
Douglas Watson,5.9,81,0
Tyler Bishop,6.1,58,0
Michael Wells,9.9,32,0
Michael Cook,7.5,76,0
Steven Burns,2.7,80,0
Daniel Vaughn,1.8,64,0
Spencer Moore,4.8,36,0
Joseph Munoz,9.5,38,0
Kyle Green,2.6,68,0
Tanya Watkins,2.5,35,0
Kelly Clark,6.8,64,0
Mr. Christopher Jones,3.1,56,0
Maria Mcdaniel,1.1,96,0
Rebecca Martin,9.5,62,0
Christopher Moore,0.1,65,0
Misty Roach,4.7,20,0
Brooke Hoffman,1.8,97,0
Stacey Harper,4.3,38,0
Sarah Moore,0.9,56,1
John Ward,3.4,87,0
Annette Friedman,5.4,23,0
Nancy Howard,1.9,13,1
Thomas Mills,7.6,27,0
Christopher Perez,3.1,39,0
Lydia Lloyd,3.2,67,0
Greg Berry,4.7,87,0
Christine Reyes,3.0,78,0
Theresa Brown,2.1,86,0
Sara Adams,1.5,20,1
Emily Riley,1.9,50,1
Jessica Ward,7.9,20,0
Sara Christensen,6.1,20,0
David Stewart,3.3,66,0
Keith Hart,9.8,83,0
Jennifer Lee,6.0,53,0
Heather Klein,7.8,34,0
John Davis,2.3,33,0
Stephanie Rose,4.7,38,0
Gwendolyn Jackson,3.7,39,0
Colleen Johnson,3.3,45,0
John Powell,8.3,40,0
Kim Shaw,4.5,54,0
William Hill,5.6,97,0
Raymond Holmes,4.2,97,0
Steven Brown,9.4,7,0
Joshua Sandoval,9.7,45,0
Scott Jones,6.5,17,0
Thomas Craig,9.7,98,0
Jordan Graham,2.7,90,0
James Reyes,2.0,84,0
Dustin Meyer,7.2,37,0
Alexandra Hall,8.3,3,0
Monica Huber,3.2,48,0
Tonya Evans,3.3,71,0
